Case_ID,Activity,Timestamp,CO2_Impact,Activity_Cost,Role
EMP00653,IT Setup,2023-07-19 15:58:36,1.69,86.32,IT Staff
EMP00653,Training Module 1,2023-07-25 18:58:36,1.09,280.38,New Hire
EMP00653,Training Module 2,2023-08-04 22:58:36,0.74,220.62,New Hire
EMP00653,Welcome Package Distribution,2023-08-16 23:58:36,1.12,122.62,HR Manager
EMP00653,Feedback Collection,2023-08-19 01:58:36,1.13,261.47,HR Manager
EMP00654,First Week Check-in,2023-08-26 14:50:24,1.47,268.13,HR Manager
EMP00654,Introduction Session,2023-09-01 22:50:24,1.68,294.28,HR Manager
EMP00654,Complete Documentation,2023-09-09 00:50:24,0.1,266.16,New Hire
EMP00654,IT Setup,2023-09-18 01:50:24,0.29,438.78,IT Staff
EMP00654,Training Module 1,2023-09-25 11:50:24,0.49,252.1,New Hire
EMP00654,Training Module 2,2023-10-10 20:50:24,1.6,78.64,New Hire
EMP00654,Welcome Package Distribution,2023-10-22 06:50:24,0.31,241.4,HR Manager
EMP00654,Feedback Collection,2023-11-03 08:50:24,1.6,368.8,HR Manager
EMP00655,First Week Check-in,2023-01-19 19:47:52,1.05,168.03,HR Manager
EMP00655,Introduction Session,2023-02-02 21:47:52,0.97,102.0,HR Manager
EMP00655,Complete Documentation,2023-02-17 05:47:52,1.45,441.73,New Hire
EMP00655,IT Setup,2023-02-27 16:47:52,0.5,207.3,IT Staff
EMP00655,Training Module 1,2023-03-09 21:47:52,1.14,76.36,New Hire
EMP00655,Training Module 2,2023-03-12 04:47:52,0.52,287.74,New Hire
EMP00655,Welcome Package Distribution,2023-03-25 07:47:52,0.61,70.31,HR Manager
EMP00655,Feedback Collection,2023-04-06 09:47:52,0.72,369.79,HR Manager
EMP00656,First Week Check-in,2023-07-01 03:10:18,1.74,295.5,HR Manager
EMP00656,Introduction Session,2023-07-14 14:10:18,0.73,405.13,HR Manager
EMP00656,Complete Documentation,2023-07-25 23:10:18,1.41,349.12,New Hire
EMP00656,IT Setup,2023-07-30 03:10:18,0.18,260.18,IT Staff
EMP00656,Training Module 1,2023-08-06 04:10:18,1.22,287.98,New Hire
EMP00656,Training Module 2,2023-08-17 10:10:18,0.35,114.76,New Hire
EMP00656,Welcome Package Distribution,2023-08-22 14:10:18,1.69,128.55,HR Manager
EMP00656,Feedback Collection,2023-09-01 21:10:18,0.45,170.62,HR Manager
EMP00657,First Week Check-in,2023-04-15 15:59:13,1.0,342.07,HR Manager
EMP00657,Introduction Session,2023-04-21 18:59:13,1.98,348.22,HR Manager
EMP00657,Complete Documentation,2023-05-02 04:59:13,1.19,481.31,New Hire
EMP00657,IT Setup,2023-05-14 15:59:13,1.81,461.29,IT Staff
EMP00657,Training Module 1,2023-05-27 16:59:13,0.56,406.39,New Hire
EMP00657,Training Module 2,2023-06-03 18:59:13,0.63,479.33,New Hire
EMP00657,Welcome Package Distribution,2023-06-05 19:59:13,0.11,490.76,HR Manager
EMP00657,Feedback Collection,2023-06-07 23:59:13,0.33,478.57,HR Manager
EMP00658,First Week Check-in,2023-03-16 23:30:45,1.99,215.15,HR Manager
EMP00658,Introduction Session,2023-03-31 02:30:45,0.41,169.69,HR Manager
EMP00658,Complete Documentation,2023-04-04 07:30:45,1.88,233.08,New Hire
EMP00658,IT Setup,2023-04-13 09:30:45,1.21,442.15,IT Staff
EMP00658,Training Module 1,2023-04-28 15:30:45,1.22,143.17,New Hire
EMP00658,Training Module 2,2023-05-02 01:30:45,1.33,65.33,New Hire
EMP00658,Welcome Package Distribution,2023-05-17 13:30:45,1.68,93.94,HR Manager
EMP00658,Feedback Collection,2023-06-01 01:30:45,0.17,330.08,HR Manager
EMP00659,First Week Check-in,2023-07-11 16:24:33,0.83,220.02,HR Manager
EMP00659,Introduction Session,2023-07-12 23:24:33,1.94,170.35,HR Manager
EMP00659,Complete Documentation,2023-07-24 03:24:33,1.83,492.55,New Hire
EMP00659,IT Setup,2023-08-04 14:24:33,0.87,77.68,IT Staff
EMP00659,Training Module 1,2023-08-08 14:24:33,1.29,363.04,New Hire
EMP00659,Training Module 2,2023-08-21 14:24:33,0.1,99.24,New Hire
EMP00659,Welcome Package Distribution,2023-08-27 14:24:33,0.89,93.27,HR Manager
EMP00659,Feedback Collection,2023-09-10 23:24:33,1.8,63.6,HR Manager
EMP00660,First Week Check-in,2023-05-11 15:51:03,1.53,67.91,HR Manager
EMP00660,Introduction Session,2023-05-19 02:51:03,1.82,367.14,HR Manager
EMP00660,Complete Documentation,2023-06-01 12:51:03,0.29,412.66,New Hire
EMP00660,IT Setup,2023-06-06 16:51:03,1.89,360.66,IT Staff
EMP00660,Training Module 1,2023-06-12 03:51:03,1.35,414.03,New Hire
EMP00660,Training Module 2,2023-06-17 12:51:03,1.41,160.76,New Hire
EMP00660,Welcome Package Distribution,2023-06-25 17:51:03,0.78,339.68,HR Manager
EMP00660,Feedback Collection,2023-06-29 23:51:03,0.81,269.59,HR Manager
EMP00661,First Week Check-in,2023-12-20 20:51:37,0.22,246.55,HR Manager
EMP00661,Introduction Session,2024-01-01 05:51:37,1.5,400.81,HR Manager
EMP00661,Complete Documentation,2024-01-11 07:51:37,1.56,287.95,New Hire
EMP00661,IT Setup,2024-01-21 15:51:37,1.25,150.48,IT Staff
EMP00661,Training Module 1,2024-01-26 22:51:37,0.45,103.95,New Hire
EMP00661,Training Module 2,2024-01-28 23:51:37,1.14,192.31,New Hire
EMP00661,Welcome Package Distribution,2024-02-02 08:51:37,1.27,218.54,HR Manager
EMP00661,Feedback Collection,2024-02-17 19:51:37,1.1,456.91,HR Manager
EMP00662,First Week Check-in,2023-09-23 22:17:20,1.71,174.35,HR Manager
EMP00662,Introduction Session,2023-10-05 05:17:20,1.27,330.1,HR Manager
EMP00662,Complete Documentation,2023-10-09 07:17:20,1.09,421.2,New Hire
EMP00662,IT Setup,2023-10-11 14:17:20,0.69,287.58,IT Staff
EMP00662,Training Module 1,2023-10-24 17:17:20,0.35,437.58,New Hire
EMP00662,Training Module 2,2023-10-30 22:17:20,0.95,274.41,New Hire
EMP00662,Welcome Package Distribution,2023-11-04 01:17:20,0.42,392.32,HR Manager
EMP00662,Feedback Collection,2023-11-06 10:17:20,0.86,93.38,HR Manager
EMP00663,First Week Check-in,2023-08-09 17:45:20,0.71,284.46,HR Manager
EMP00663,Introduction Session,2023-08-20 20:45:20,0.62,250.84,HR Manager
EMP00663,Complete Documentation,2023-08-27 20:45:20,1.24,407.73,New Hire
EMP00663,IT Setup,2023-09-01 05:45:20,1.23,474.35,IT Staff
EMP00663,Training Module 1,2023-09-13 09:45:20,0.22,354.56,New Hire
EMP00663,Training Module 2,2023-09-17 16:45:20,0.38,443.29,New Hire
EMP00663,Welcome Package Distribution,2023-10-03 00:45:20,0.55,379.9,HR Manager
EMP00663,Feedback Collection,2023-10-17 12:45:20,0.69,238.57,HR Manager
EMP00664,First Week Check-in,2023-12-03 19:31:01,0.58,312.57,HR Manager
EMP00664,Introduction Session,2023-12-07 06:31:01,0.95,256.73,HR Manager
EMP00664,Complete Documentation,2023-12-13 14:31:01,1.71,487.99,New Hire
EMP00664,IT Setup,2023-12-21 01:31:01,0.46,215.24,IT Staff
EMP00664,Training Module 1,2023-12-25 03:31:01,0.98,418.14,New Hire
EMP00664,Training Module 2,2024-01-07 06:31:01,0.64,129.85,New Hire
EMP00664,Welcome Package Distribution,2024-01-13 12:31:01,0.95,483.78,HR Manager
EMP00664,Feedback Collection,2024-01-25 14:31:01,1.41,290.26,HR Manager
EMP00665,First Week Check-in,2023-06-17 13:51:39,1.62,124.78,HR Manager
EMP00665,Introduction Session,2023-06-25 14:51:39,0.38,367.52,HR Manager
EMP00665,Complete Documentation,2023-07-07 23:51:39,0.52,160.78,New Hire
EMP00665,IT Setup,2023-07-16 23:51:39,0.58,292.08,IT Staff
EMP00665,Training Module 1,2023-07-26 04:51:39,0.68,109.65,New Hire
EMP00665,Training Module 2,2023-08-05 07:51:39,1.79,210.14,New Hire
EMP00665,Welcome Package Distribution,2023-08-09 19:51:39,1.47,262.38,HR Manager
EMP00665,Feedback Collection,2023-08-19 05:51:39,0.61,308.85,HR Manager
EMP00666,First Week Check-in,2023-10-20 22:00:18,0.25,117.59,HR Manager
EMP00666,Introduction Session,2023-10-30 09:00:18,1.49,440.01,HR Manager
EMP00666,Complete Documentation,2023-11-12 13:00:18,1.09,266.5,New Hire
EMP00666,IT Setup,2023-11-27 22:00:18,1.25,75.86,IT Staff
EMP00666,Training Module 1,2023-12-12 07:00:18,1.56,211.6,New Hire
EMP00666,Training Module 2,2023-12-23 15:00:18,0.19,294.88,New Hire
EMP00666,Welcome Package Distribution,2024-01-03 19:00:18,1.66,486.53,HR Manager
EMP00666,Feedback Collection,2024-01-05 19:00:18,1.05,405.05,HR Manager
EMP00667,First Week Check-in,2023-02-23 15:33:22,1.27,275.5,HR Manager
EMP00667,Introduction Session,2023-02-28 16:33:22,0.32,415.35,HR Manager
EMP00667,Complete Documentation,2023-03-16 01:33:22,1.47,215.01,New Hire
EMP00667,IT Setup,2023-03-17 11:33:22,0.5,330.18,IT Staff
EMP00667,Training Module 1,2023-03-21 17:33:22,0.87,469.7,New Hire
EMP00667,Training Module 2,2023-03-28 21:33:22,1.1,219.78,New Hire
EMP00667,Welcome Package Distribution,2023-04-10 23:33:22,0.61,355.09,HR Manager
EMP00667,Feedback Collection,2023-04-16 23:33:22,0.93,69.69,HR Manager
EMP00668,First Week Check-in,2023-07-26 12:27:14,1.46,435.97,HR Manager
EMP00668,Introduction Session,2023-08-04 16:27:14,0.5,65.91,HR Manager
EMP00668,Complete Documentation,2023-08-05 16:27:14,1.17,159.53,New Hire
EMP00668,IT Setup,2023-08-17 00:27:14,0.37,489.51,IT Staff
EMP00668,Training Module 1,2023-08-25 03:27:14,1.15,246.9,New Hire
EMP00668,Training Module 2,2023-09-04 11:27:14,0.38,427.88,New Hire
EMP00668,Welcome Package Distribution,2023-09-15 22:27:14,0.71,75.81,HR Manager
EMP00668,Feedback Collection,2023-09-26 06:27:14,1.5,385.79,HR Manager
EMP00669,First Week Check-in,2023-06-04 22:50:45,0.5,256.11,HR Manager
EMP00669,Introduction Session,2023-06-08 08:50:45,0.67,414.29,HR Manager
EMP00669,Complete Documentation,2023-06-21 19:50:45,1.87,77.83,New Hire
EMP00669,IT Setup,2023-06-29 02:50:45,1.03,317.04,IT Staff
EMP00669,Training Module 1,2023-06-30 13:50:45,1.57,280.98,New Hire
EMP00669,Training Module 2,2023-07-03 18:50:45,1.4,365.66,New Hire
EMP00669,Welcome Package Distribution,2023-07-06 18:50:45,1.51,380.45,HR Manager
EMP00669,Feedback Collection,2023-07-17 18:50:45,2.0,72.23,HR Manager
EMP00670,First Week Check-in,2023-10-22 21:46:07,1.19,241.85,HR Manager
EMP00670,Introduction Session,2023-10-31 01:46:07,1.17,460.84,HR Manager
EMP00670,Complete Documentation,2023-11-09 07:46:07,0.81,174.46,New Hire
EMP00670,IT Setup,2023-11-22 16:46:07,0.28,438.78,IT Staff
EMP00670,Training Module 1,2023-11-28 20:46:07,0.6,223.07,New Hire
EMP00670,Training Module 2,2023-12-06 02:46:07,0.99,425.15,New Hire
EMP00670,Welcome Package Distribution,2023-12-09 09:46:07,1.3,401.64,HR Manager
EMP00670,Feedback Collection,2023-12-18 14:46:07,1.07,462.8,HR Manager
EMP00671,First Week Check-in,2023-01-20 11:10:34,0.74,481.64,HR Manager
EMP00671,Introduction Session,2023-02-01 18:10:34,0.89,482.76,HR Manager
EMP00671,Complete Documentation,2023-02-07 03:10:34,0.48,203.53,New Hire
EMP00671,IT Setup,2023-02-11 10:10:34,1.31,283.54,IT Staff
EMP00671,Training Module 1,2023-02-17 20:10:34,1.86,448.28,New Hire
EMP00671,Training Module 2,2023-02-25 08:10:34,0.82,281.45,New Hire
EMP00671,Welcome Package Distribution,2023-03-05 17:10:34,1.74,260.73,HR Manager
EMP00671,Feedback Collection,2023-03-14 02:10:34,0.84,222.05,HR Manager
EMP00672,First Week Check-in,2023-12-18 01:56:21,0.24,255.45,HR Manager
EMP00672,Introduction Session,2023-12-29 07:56:21,1.89,243.81,HR Manager
EMP00672,Complete Documentation,2024-01-10 12:56:21,1.6,415.94,New Hire
EMP00672,IT Setup,2024-01-23 13:56:21,1.56,259.83,IT Staff
EMP00672,Training Module 1,2024-02-02 13:56:21,1.72,407.87,New Hire
EMP00672,Training Module 2,2024-02-11 16:56:21,0.99,386.45,New Hire
EMP00672,Welcome Package Distribution,2024-02-19 23:56:21,0.98,138.67,HR Manager
EMP00672,Feedback Collection,2024-02-28 10:56:21,1.32,433.31,HR Manager
EMP00673,First Week Check-in,2023-04-07 21:14:48,0.17,402.63,HR Manager
EMP00673,Introduction Session,2023-04-19 07:14:48,1.17,81.35,HR Manager
EMP00673,Complete Documentation,2023-05-04 15:14:48,0.96,94.65,New Hire
EMP00673,IT Setup,2023-05-10 02:14:48,0.58,249.67,IT Staff
EMP00673,Training Module 1,2023-05-21 11:14:48,1.72,392.92,New Hire
EMP00673,Training Module 2,2023-05-31 14:14:48,1.11,87.52,New Hire
EMP00673,Welcome Package Distribution,2023-06-07 00:14:48,0.69,160.51,HR Manager
EMP00673,Feedback Collection,2023-06-10 10:14:48,2.0,295.16,HR Manager
EMP00674,First Week Check-in,2023-10-19 14:08:49,0.42,492.23,HR Manager
EMP00674,Introduction Session,2023-10-30 14:08:49,0.91,209.01,HR Manager
EMP00674,Complete Documentation,2023-11-08 01:08:49,1.25,438.59,New Hire
EMP00674,IT Setup,2023-11-17 01:08:49,1.4,66.38,IT Staff
EMP00674,Training Module 1,2023-11-25 02:08:49,0.63,52.05,New Hire
EMP00674,Training Module 2,2023-12-09 05:08:49,0.27,93.26,New Hire
EMP00674,Welcome Package Distribution,2023-12-12 11:08:49,1.47,143.63,HR Manager
EMP00674,Feedback Collection,2023-12-17 20:08:49,0.37,306.91,HR Manager
EMP00675,First Week Check-in,2023-07-06 19:06:05,0.81,424.45,HR Manager
EMP00675,Introduction Session,2023-07-14 23:06:05,1.55,296.69,HR Manager
EMP00675,Complete Documentation,2023-07-27 07:06:05,0.34,289.34,New Hire
EMP00675,IT Setup,2023-08-05 19:06:05,0.46,384.76,IT Staff
EMP00675,Training Module 1,2023-08-09 02:06:05,1.67,50.97,New Hire
EMP00675,Training Module 2,2023-08-13 07:06:05,0.89,450.08,New Hire
EMP00675,Welcome Package Distribution,2023-08-27 16:06:05,1.81,165.05,HR Manager
EMP00675,Feedback Collection,2023-09-11 17:06:05,0.8,407.75,HR Manager
EMP00676,First Week Check-in,2023-06-20 18:06:08,0.19,206.48,HR Manager
EMP00676,Introduction Session,2023-07-05 20:06:08,0.9,98.76,HR Manager
EMP00676,Complete Documentation,2023-07-14 04:06:08,0.38,493.52,New Hire
EMP00676,IT Setup,2023-07-27 16:06:08,1.52,342.92,IT Staff
EMP00676,Training Module 1,2023-08-09 23:06:08,1.52,78.5,New Hire
EMP00676,Training Module 2,2023-08-15 11:06:08,0.15,129.84,New Hire
EMP00676,Welcome Package Distribution,2023-08-18 11:06:08,0.64,346.27,HR Manager
EMP00676,Feedback Collection,2023-09-01 22:06:08,1.87,155.67,HR Manager
EMP00677,First Week Check-in,2023-01-30 22:14:41,0.8,347.4,HR Manager
EMP00677,Introduction Session,2023-02-02 07:14:41,1.56,145.98,HR Manager
EMP00677,Complete Documentation,2023-02-17 16:14:41,1.85,467.19,New Hire
EMP00677,IT Setup,2023-03-04 02:14:41,1.92,170.19,IT Staff
EMP00677,Training Module 1,2023-03-13 13:14:41,1.0,443.96,New Hire
EMP00677,Training Module 2,2023-03-24 22:14:41,1.03,62.71,New Hire
EMP00677,Welcome Package Distribution,2023-04-06 05:14:41,0.42,90.37,HR Manager
EMP00677,Feedback Collection,2023-04-11 10:14:41,0.79,309.0,HR Manager
EMP00678,First Week Check-in,2023-08-20 16:44:47,1.0,212.08,HR Manager
EMP00678,Introduction Session,2023-08-26 22:44:47,0.82,390.86,HR Manager
EMP00678,Complete Documentation,2023-08-28 01:44:47,1.22,119.42,New Hire
EMP00678,IT Setup,2023-09-04 05:44:47,1.59,50.69,IT Staff
EMP00678,Training Module 1,2023-09-19 11:44:47,1.44,121.07,New Hire
EMP00678,Training Module 2,2023-09-22 11:44:47,0.25,109.21,New Hire
EMP00678,Welcome Package Distribution,2023-09-23 15:44:47,1.39,225.17,HR Manager
EMP00678,Feedback Collection,2023-09-25 18:44:47,0.85,126.13,HR Manager
EMP00679,First Week Check-in,2023-11-21 14:01:20,0.95,360.23,HR Manager
EMP00679,Introduction Session,2023-12-02 01:01:20,0.66,221.65,HR Manager
EMP00679,Complete Documentation,2023-12-16 03:01:20,1.72,449.86,New Hire
EMP00679,IT Setup,2023-12-27 08:01:20,1.73,475.18,IT Staff
EMP00679,Training Module 1,2024-01-03 19:01:20,1.48,467.7,New Hire
EMP00679,Training Module 2,2024-01-15 01:01:20,0.85,450.76,New Hire
EMP00679,Welcome Package Distribution,2024-01-28 04:01:20,1.43,138.71,HR Manager
EMP00679,Feedback Collection,2024-02-11 14:01:20,1.91,290.95,HR Manager
EMP00680,First Week Check-in,2023-03-05 00:14:29,0.62,188.01,HR Manager
EMP00680,Introduction Session,2023-03-20 09:14:29,0.66,358.88,HR Manager
EMP00680,Complete Documentation,2023-04-03 21:14:29,1.01,393.39,New Hire
EMP00680,IT Setup,2023-04-13 22:14:29,0.53,89.19,IT Staff
EMP00680,Training Module 1,2023-04-26 23:14:29,1.92,263.75,New Hire
EMP00680,Training Module 2,2023-05-04 07:14:29,1.04,444.76,New Hire
EMP00680,Welcome Package Distribution,2023-05-19 15:14:29,0.92,151.33,HR Manager
EMP00680,Feedback Collection,2023-05-23 01:14:29,1.79,250.87,HR Manager
EMP00681,First Week Check-in,2023-02-15 19:23:52,0.81,263.53,HR Manager
EMP00681,Introduction Session,2023-02-25 01:23:52,1.17,477.31,HR Manager
EMP00681,Complete Documentation,2023-03-11 12:23:52,1.9,172.25,New Hire
EMP00681,IT Setup,2023-03-16 14:23:52,1.81,137.42,IT Staff
EMP00681,Training Module 1,2023-03-20 19:23:52,0.12,461.43,New Hire
EMP00681,Training Module 2,2023-03-24 23:23:52,1.51,148.43,New Hire
EMP00681,Welcome Package Distribution,2023-03-26 02:23:52,1.34,399.88,HR Manager
EMP00681,Feedback Collection,2023-04-03 02:23:52,0.2,174.01,HR Manager
EMP00682,First Week Check-in,2023-05-10 10:09:37,0.51,147.12,HR Manager
EMP00682,Introduction Session,2023-05-11 19:09:37,1.72,99.97,HR Manager
EMP00682,Complete Documentation,2023-05-15 23:09:37,0.43,223.55,New Hire
EMP00682,IT Setup,2023-05-31 06:09:37,1.99,479.26,IT Staff
EMP00682,Training Module 1,2023-06-02 15:09:37,1.41,120.49,New Hire
EMP00682,Training Module 2,2023-06-09 02:09:37,0.41,398.07,New Hire
EMP00682,Welcome Package Distribution,2023-06-18 13:09:37,0.76,315.07,HR Manager
EMP00682,Feedback Collection,2023-06-23 22:09:37,0.7,231.59,HR Manager
EMP00683,First Week Check-in,2023-07-03 04:04:57,1.71,70.21,HR Manager
EMP00683,Introduction Session,2023-07-09 07:04:57,0.37,200.47,HR Manager
EMP00683,Complete Documentation,2023-07-12 19:04:57,0.27,143.22,New Hire
EMP00683,IT Setup,2023-07-16 03:04:57,0.29,398.58,IT Staff
EMP00683,Training Module 1,2023-07-19 10:04:57,1.38,180.38,New Hire
EMP00683,Training Module 2,2023-07-28 17:04:57,1.87,80.82,New Hire
EMP00683,Welcome Package Distribution,2023-08-01 22:04:57,0.61,405.63,HR Manager
EMP00683,Feedback Collection,2023-08-08 23:04:57,1.15,479.16,HR Manager
EMP00684,First Week Check-in,2023-10-12 15:48:13,1.37,272.93,HR Manager
EMP00684,Introduction Session,2023-10-19 03:48:13,0.21,199.06,HR Manager
EMP00684,Complete Documentation,2023-10-22 03:48:13,1.56,409.38,New Hire
EMP00684,IT Setup,2023-11-03 04:48:13,1.64,354.97,IT Staff
EMP00684,Training Module 1,2023-11-17 11:48:13,0.35,272.2,New Hire
EMP00684,Training Module 2,2023-11-23 19:48:13,1.06,95.58,New Hire
EMP00684,Welcome Package Distribution,2023-12-04 06:48:13,1.67,377.68,HR Manager
EMP00684,Feedback Collection,2023-12-07 17:48:13,1.31,258.06,HR Manager
EMP00685,First Week Check-in,2023-05-01 16:59:19,1.27,246.5,HR Manager
EMP00685,Introduction Session,2023-05-14 21:59:19,0.49,305.75,HR Manager
EMP00685,Complete Documentation,2023-05-29 00:59:19,1.7,454.46,New Hire
EMP00685,IT Setup,2023-06-06 11:59:19,0.53,96.88,IT Staff
EMP00685,Training Module 1,2023-06-10 23:59:19,1.62,427.25,New Hire
EMP00685,Training Module 2,2023-06-17 23:59:19,1.34,64.57,New Hire
EMP00685,Welcome Package Distribution,2023-06-22 02:59:19,1.32,439.85,HR Manager
EMP00685,Feedback Collection,2023-06-29 07:59:19,1.99,196.65,HR Manager
EMP00686,First Week Check-in,2023-10-08 22:43:19,1.99,398.59,HR Manager
EMP00686,Introduction Session,2023-10-15 04:43:19,0.22,152.9,HR Manager
EMP00686,Complete Documentation,2023-10-24 14:43:19,1.65,307.26,New Hire
EMP00686,IT Setup,2023-10-25 16:43:19,1.5,302.4,IT Staff
EMP00686,Training Module 1,2023-11-01 16:43:19,0.45,456.28,New Hire
EMP00686,Training Module 2,2023-11-04 21:43:19,0.81,322.91,New Hire
EMP00686,Welcome Package Distribution,2023-11-18 03:43:19,0.67,293.3,HR Manager
EMP00686,Feedback Collection,2023-11-22 14:43:19,1.23,493.84,HR Manager
EMP00687,First Week Check-in,2023-09-30 00:40:49,1.6,193.84,HR Manager
EMP00687,Introduction Session,2023-10-15 12:40:49,0.27,259.95,HR Manager
EMP00687,Complete Documentation,2023-10-20 00:40:49,1.39,395.37,New Hire
EMP00687,IT Setup,2023-11-01 09:40:49,0.22,441.02,IT Staff
EMP00687,Training Module 1,2023-11-07 18:40:49,0.99,206.66,New Hire
EMP00687,Training Module 2,2023-11-23 01:40:49,0.14,349.57,New Hire
EMP00687,Welcome Package Distribution,2023-11-29 09:40:49,0.93,249.25,HR Manager
EMP00687,Feedback Collection,2023-11-30 15:40:49,1.99,108.4,HR Manager
EMP00688,First Week Check-in,2023-08-30 21:44:27,1.66,392.32,HR Manager
EMP00688,Introduction Session,2023-09-13 23:44:27,1.17,492.0,HR Manager
EMP00688,Complete Documentation,2023-09-29 00:44:27,1.72,320.49,New Hire
EMP00688,IT Setup,2023-09-30 01:44:27,1.41,216.59,IT Staff
EMP00688,Training Module 1,2023-10-11 05:44:27,0.29,459.43,New Hire
EMP00688,Training Module 2,2023-10-21 16:44:27,0.74,392.97,New Hire
EMP00688,Welcome Package Distribution,2023-11-03 20:44:27,0.25,79.76,HR Manager
EMP00688,Feedback Collection,2023-11-10 20:44:27,1.83,125.46,HR Manager
EMP00689,First Week Check-in,2023-01-21 09:10:30,0.94,191.51,HR Manager
EMP00689,Introduction Session,2023-02-05 21:10:30,1.89,105.73,HR Manager
EMP00689,Complete Documentation,2023-02-21 03:10:30,1.76,304.2,New Hire
EMP00689,IT Setup,2023-02-27 06:10:30,0.95,143.61,IT Staff
EMP00689,Training Module 1,2023-03-13 10:10:30,1.08,249.89,New Hire
EMP00689,Training Module 2,2023-03-21 20:10:30,1.88,139.82,New Hire
EMP00689,Welcome Package Distribution,2023-04-04 00:10:30,1.22,175.84,HR Manager
EMP00689,Feedback Collection,2023-04-07 00:10:30,0.4,403.64,HR Manager
EMP00690,First Week Check-in,2023-09-15 17:09:15,0.26,361.32,HR Manager
