event_id,object_id,object_type,activity,timestamp,actor,event_type,department,related_objects,co2_impact,activity_cost
EV_02848,EMP0475,Employee,IT Setup,2024-10-30 02:34:43,IT_Tech2,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0475|Equipment:PHONE_EMP0475|Equipment:MONITOR_EMP0475,1.67,165.63
EV_02849,EMP0475,Employee,Training Module 1,2024-11-05 04:34:43,Trainer_A,Training.Session,Engineering,TrainingModule:MOD_001,1.07,81.82
EV_02850,EMP0475,Employee,Training Module 2,2024-11-10 13:34:43,Trainer_C,Training.Session,Engineering,TrainingModule:MOD_002,1.09,391.43
EV_02851,EMP0476,Employee,First Week Check-in,2021-01-06 12:46:33,Trainer_A,Employee.FirstWeekMeeting,Sales,Department:Sales,1.67,452.58
EV_02852,EMP0476,Employee,Introduction Session,2021-01-10 12:46:33,Trainer_D,Employee.Onboarding.Introduction,Sales,Department:Sales,0.1,363.02
EV_02853,EMP0476,Employee,Complete Documentation,2021-01-24 14:46:33,HR_Officer_2,Document.Processed,Sales,DocumentPackage:DOC_EMP0476,1.98,221.56
EV_02854,EMP0476,Employee,IT Setup,2021-02-01 22:46:33,IT_Tech3,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0476|Equipment:PHONE_EMP0476|Equipment:MONITOR_EMP0476,1.21,273.77
EV_02855,EMP0476,Employee,Training Module 1,2021-02-12 02:46:33,Trainer_C,Training.Session,Sales,TrainingModule:MOD_001,1.95,336.75
EV_02856,EMP0476,Employee,Training Module 2,2021-02-27 03:46:33,Trainer_A,Training.Session,Sales,TrainingModule:MOD_002,1.92,318.24
EV_02857,EMP0477,Employee,First Week Check-in,2024-06-23 12:31:07,Trainer_D,Employee.FirstWeekMeeting,HR,Department:HR,0.12,78.19
EV_02858,EMP0477,Employee,Introduction Session,2024-06-28 23:31:07,Trainer_B,Employee.Onboarding.Introduction,HR,Department:HR,1.71,312.29
EV_02859,EMP0477,Employee,Complete Documentation,2024-07-14 11:31:07,HR_Officer_2,Document.Processed,HR,DocumentPackage:DOC_EMP0477,1.31,381.03
EV_02860,EMP0477,Employee,IT Setup,2024-07-27 13:31:07,IT_Tech1,Equipment.Assigned,HR,Equipment:LAPTOP_EMP0477|Equipment:PHONE_EMP0477|Equipment:MONITOR_EMP0477,1.44,276.34
EV_02861,EMP0477,Employee,Training Module 1,2024-08-02 14:31:07,Trainer_C,Training.Session,HR,TrainingModule:MOD_001,1.98,158.66
EV_02862,EMP0477,Employee,Training Module 2,2024-08-04 00:31:07,Trainer_A,Training.Session,HR,TrainingModule:MOD_002,1.35,347.91
EV_02863,EMP0478,Employee,First Week Check-in,2024-06-27 00:35:56,Trainer_A,Employee.FirstWeekMeeting,Finance,Department:Finance,1.1,236.09
EV_02864,EMP0478,Employee,Introduction Session,2024-07-08 07:35:56,Trainer_B,Employee.Onboarding.Introduction,Finance,Department:Finance,1.39,431.17
EV_02865,EMP0478,Employee,Complete Documentation,2024-07-21 16:35:56,HR_Officer_1,Document.Processed,Finance,DocumentPackage:DOC_EMP0478,0.29,79.75
EV_02866,EMP0478,Employee,IT Setup,2024-07-28 16:35:56,IT_Tech1,Equipment.Assigned,Finance,Equipment:LAPTOP_EMP0478|Equipment:PHONE_EMP0478|Equipment:MONITOR_EMP0478,1.11,173.13
EV_02867,EMP0478,Employee,Training Module 1,2024-08-07 23:35:56,Trainer_A,Training.Session,Finance,TrainingModule:MOD_001,1.88,189.59
EV_02868,EMP0478,Employee,Training Module 2,2024-08-09 02:35:56,Trainer_B,Training.Session,Finance,TrainingModule:MOD_002,1.15,208.93
EV_02869,EMP0479,Employee,First Week Check-in,2021-03-02 17:00:54,Trainer_A,Employee.FirstWeekMeeting,Operations,Department:Operations,1.03,60.97
EV_02870,EMP0479,Employee,Introduction Session,2021-03-08 19:00:54,Trainer_D,Employee.Onboarding.Introduction,Operations,Department:Operations,0.61,383.9
EV_02871,EMP0479,Employee,Complete Documentation,2021-03-13 00:00:54,HR_Officer_2,Document.Processed,Operations,DocumentPackage:DOC_EMP0479,1.8,254.19
EV_02872,EMP0479,Employee,IT Setup,2021-03-23 10:00:54,IT_Tech2,Equipment.Assigned,Operations,Equipment:LAPTOP_EMP0479|Equipment:PHONE_EMP0479|Equipment:MONITOR_EMP0479,0.16,119.22
EV_02873,EMP0479,Employee,Training Module 1,2021-04-02 22:00:54,Trainer_B,Training.Session,Operations,TrainingModule:MOD_001,1.78,290.05
EV_02874,EMP0479,Employee,Training Module 2,2021-04-10 08:00:54,Trainer_B,Training.Session,Operations,TrainingModule:MOD_002,0.62,111.48
EV_02875,EMP0480,Employee,First Week Check-in,2020-06-25 12:54:36,Trainer_A,Employee.FirstWeekMeeting,Engineering,Department:Engineering,0.4,99.77
EV_02876,EMP0480,Employee,Introduction Session,2020-07-08 13:54:36,Trainer_D,Employee.Onboarding.Introduction,Engineering,Department:Engineering,1.79,395.57
EV_02877,EMP0480,Employee,Complete Documentation,2020-07-21 17:54:36,HR_Officer_1,Document.Processed,Engineering,DocumentPackage:DOC_EMP0480,1.27,381.47
EV_02878,EMP0480,Employee,IT Setup,2020-07-25 01:54:36,IT_Tech2,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0480|Equipment:PHONE_EMP0480|Equipment:MONITOR_EMP0480,0.46,192.34
EV_02879,EMP0480,Employee,Training Module 1,2020-08-09 06:54:36,Trainer_B,Training.Session,Engineering,TrainingModule:MOD_001,0.89,336.89
EV_02880,EMP0480,Employee,Training Module 2,2020-08-17 18:54:36,Trainer_D,Training.Session,Engineering,TrainingModule:MOD_002,1.2,355.65
EV_02881,EMP0481,Employee,First Week Check-in,2021-11-02 04:34:18,Trainer_C,Employee.FirstWeekMeeting,Sales,Department:Sales,0.31,85.73
EV_02882,EMP0481,Employee,Introduction Session,2021-11-03 04:34:18,Trainer_C,Employee.Onboarding.Introduction,Sales,Department:Sales,0.77,367.27
EV_02883,EMP0481,Employee,Complete Documentation,2021-11-18 14:34:18,HR_Officer_1,Document.Processed,Sales,DocumentPackage:DOC_EMP0481,1.73,71.17
EV_02884,EMP0481,Employee,IT Setup,2021-12-02 23:34:18,IT_Tech3,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0481|Equipment:PHONE_EMP0481|Equipment:MONITOR_EMP0481,1.46,112.61
EV_02885,EMP0481,Employee,Training Module 1,2021-12-18 11:34:18,Trainer_C,Training.Session,Sales,TrainingModule:MOD_001,1.96,453.44
EV_02886,EMP0481,Employee,Training Module 2,2021-12-20 15:34:18,Trainer_A,Training.Session,Sales,TrainingModule:MOD_002,0.49,362.87
EV_02887,EMP0482,Employee,First Week Check-in,2023-01-24 02:37:33,Trainer_A,Employee.FirstWeekMeeting,HR,Department:HR,1.86,254.7
EV_02888,EMP0482,Employee,Introduction Session,2023-02-03 09:37:33,Trainer_B,Employee.Onboarding.Introduction,HR,Department:HR,1.71,143.27
EV_02889,EMP0482,Employee,Complete Documentation,2023-02-10 11:37:33,HR_Officer_1,Document.Processed,HR,DocumentPackage:DOC_EMP0482,1.62,364.66
EV_02890,EMP0482,Employee,IT Setup,2023-02-15 17:37:33,IT_Tech3,Equipment.Assigned,HR,Equipment:LAPTOP_EMP0482|Equipment:PHONE_EMP0482|Equipment:MONITOR_EMP0482,1.32,436.03
EV_02891,EMP0482,Employee,Training Module 1,2023-02-19 23:37:33,Trainer_A,Training.Session,HR,TrainingModule:MOD_001,1.62,148.15
EV_02892,EMP0482,Employee,Training Module 2,2023-02-27 02:37:33,Trainer_D,Training.Session,HR,TrainingModule:MOD_002,0.52,136.05
EV_02893,EMP0483,Employee,First Week Check-in,2022-12-31 19:06:34,Trainer_A,Employee.FirstWeekMeeting,Finance,Department:Finance,1.6,358.89
EV_02894,EMP0483,Employee,Introduction Session,2023-01-01 21:06:34,Trainer_D,Employee.Onboarding.Introduction,Finance,Department:Finance,0.13,331.5
EV_02895,EMP0483,Employee,Complete Documentation,2023-01-15 21:06:34,HR_Officer_2,Document.Processed,Finance,DocumentPackage:DOC_EMP0483,1.71,488.45
EV_02896,EMP0483,Employee,IT Setup,2023-01-22 23:06:34,IT_Tech2,Equipment.Assigned,Finance,Equipment:LAPTOP_EMP0483|Equipment:PHONE_EMP0483|Equipment:MONITOR_EMP0483,0.4,214.56
EV_02897,EMP0483,Employee,Training Module 1,2023-01-26 11:06:34,Trainer_C,Training.Session,Finance,TrainingModule:MOD_001,1.37,147.61
EV_02898,EMP0483,Employee,Training Module 2,2023-01-31 17:06:34,Trainer_A,Training.Session,Finance,TrainingModule:MOD_002,0.24,436.38
EV_02899,EMP0484,Employee,First Week Check-in,2024-07-23 21:08:15,Trainer_D,Employee.FirstWeekMeeting,Operations,Department:Operations,1.2,50.93
EV_02900,EMP0484,Employee,Introduction Session,2024-07-30 01:08:15,Trainer_A,Employee.Onboarding.Introduction,Operations,Department:Operations,1.85,444.72
EV_02901,EMP0484,Employee,Complete Documentation,2024-08-11 11:08:15,HR_Officer_2,Document.Processed,Operations,DocumentPackage:DOC_EMP0484,1.12,299.19
EV_02902,EMP0484,Employee,IT Setup,2024-08-13 16:08:15,IT_Tech1,Equipment.Assigned,Operations,Equipment:LAPTOP_EMP0484|Equipment:PHONE_EMP0484|Equipment:MONITOR_EMP0484,1.89,181.54
EV_02903,EMP0484,Employee,Training Module 1,2024-08-18 20:08:15,Trainer_C,Training.Session,Operations,TrainingModule:MOD_001,0.48,69.38
EV_02904,EMP0484,Employee,Training Module 2,2024-08-25 20:08:15,Trainer_C,Training.Session,Operations,TrainingModule:MOD_002,1.12,308.64
EV_02905,EMP0485,Employee,First Week Check-in,2024-06-16 19:09:29,Trainer_B,Employee.FirstWeekMeeting,Engineering,Department:Engineering,0.85,411.25
EV_02906,EMP0485,Employee,Introduction Session,2024-06-21 05:09:29,Trainer_D,Employee.Onboarding.Introduction,Engineering,Department:Engineering,1.14,382.96
EV_02907,EMP0485,Employee,Complete Documentation,2024-06-27 07:09:29,HR_Officer_2,Document.Processed,Engineering,DocumentPackage:DOC_EMP0485,0.22,95.32
EV_02908,EMP0485,Employee,IT Setup,2024-06-30 12:09:29,IT_Tech3,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0485|Equipment:PHONE_EMP0485|Equipment:MONITOR_EMP0485,1.87,415.71
EV_02909,EMP0485,Employee,Training Module 1,2024-07-13 19:09:29,Trainer_D,Training.Session,Engineering,TrainingModule:MOD_001,0.11,333.59
EV_02910,EMP0485,Employee,Training Module 2,2024-07-16 05:09:29,Trainer_B,Training.Session,Engineering,TrainingModule:MOD_002,1.22,467.57
EV_02911,EMP0486,Employee,First Week Check-in,2024-12-21 14:11:58,Trainer_B,Employee.FirstWeekMeeting,Sales,Department:Sales,0.32,495.78
EV_02912,EMP0486,Employee,Introduction Session,2025-01-02 21:11:58,Trainer_B,Employee.Onboarding.Introduction,Sales,Department:Sales,0.24,149.88
EV_02913,EMP0486,Employee,Complete Documentation,2025-01-06 01:11:58,HR_Officer_1,Document.Processed,Sales,DocumentPackage:DOC_EMP0486,0.7,262.07
EV_02914,EMP0486,Employee,IT Setup,2025-01-10 01:11:58,IT_Tech2,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0486|Equipment:PHONE_EMP0486|Equipment:MONITOR_EMP0486,1.45,449.56
EV_02915,EMP0486,Employee,Training Module 1,2025-01-11 12:11:58,Trainer_A,Training.Session,Sales,TrainingModule:MOD_001,1.19,128.71
EV_02916,EMP0486,Employee,Training Module 2,2025-01-13 17:11:58,Trainer_B,Training.Session,Sales,TrainingModule:MOD_002,1.46,472.95
EV_02917,EMP0487,Employee,First Week Check-in,2023-08-02 16:41:16,Trainer_C,Employee.FirstWeekMeeting,HR,Department:HR,0.48,357.95
EV_02918,EMP0487,Employee,Introduction Session,2023-08-15 17:41:16,Trainer_A,Employee.Onboarding.Introduction,HR,Department:HR,1.68,153.44
EV_02919,EMP0487,Employee,Complete Documentation,2023-08-16 19:41:16,HR_Officer_2,Document.Processed,HR,DocumentPackage:DOC_EMP0487,0.21,492.87
EV_02920,EMP0487,Employee,IT Setup,2023-08-29 05:41:16,IT_Tech1,Equipment.Assigned,HR,Equipment:LAPTOP_EMP0487|Equipment:PHONE_EMP0487|Equipment:MONITOR_EMP0487,0.61,379.11
EV_02921,EMP0487,Employee,Training Module 1,2023-09-11 05:41:16,Trainer_D,Training.Session,HR,TrainingModule:MOD_001,1.45,150.79
EV_02922,EMP0487,Employee,Training Module 2,2023-09-16 15:41:16,Trainer_C,Training.Session,HR,TrainingModule:MOD_002,0.85,438.75
EV_02923,EMP0488,Employee,First Week Check-in,2024-12-01 22:41:39,Trainer_A,Employee.FirstWeekMeeting,Finance,Department:Finance,1.06,199.63
EV_02924,EMP0488,Employee,Introduction Session,2024-12-07 09:41:39,Trainer_B,Employee.Onboarding.Introduction,Finance,Department:Finance,0.9,94.47
EV_02925,EMP0488,Employee,Complete Documentation,2024-12-09 19:41:39,HR_Officer_1,Document.Processed,Finance,DocumentPackage:DOC_EMP0488,0.53,271.22
EV_02926,EMP0488,Employee,IT Setup,2024-12-23 04:41:39,IT_Tech2,Equipment.Assigned,Finance,Equipment:LAPTOP_EMP0488|Equipment:PHONE_EMP0488|Equipment:MONITOR_EMP0488,1.63,268.05
EV_02927,EMP0488,Employee,Training Module 1,2024-12-26 04:41:39,Trainer_D,Training.Session,Finance,TrainingModule:MOD_001,1.84,329.98
EV_02928,EMP0488,Employee,Training Module 2,2025-01-07 05:41:39,Trainer_A,Training.Session,Finance,TrainingModule:MOD_002,0.19,201.51
EV_02929,EMP0489,Employee,First Week Check-in,2020-11-27 16:31:54,Trainer_B,Employee.FirstWeekMeeting,Operations,Department:Operations,1.64,457.59
EV_02930,EMP0489,Employee,Introduction Session,2020-12-04 21:31:54,Trainer_C,Employee.Onboarding.Introduction,Operations,Department:Operations,1.14,338.91
EV_02931,EMP0489,Employee,Complete Documentation,2020-12-11 06:31:54,HR_Officer_1,Document.Processed,Operations,DocumentPackage:DOC_EMP0489,1.21,63.81
EV_02932,EMP0489,Employee,IT Setup,2020-12-15 11:31:54,IT_Tech1,Equipment.Assigned,Operations,Equipment:LAPTOP_EMP0489|Equipment:PHONE_EMP0489|Equipment:MONITOR_EMP0489,0.61,364.12
EV_02933,EMP0489,Employee,Training Module 1,2020-12-24 16:31:54,Trainer_B,Training.Session,Operations,TrainingModule:MOD_001,1.95,450.62
EV_02934,EMP0489,Employee,Training Module 2,2020-12-28 21:31:54,Trainer_D,Training.Session,Operations,TrainingModule:MOD_002,0.65,50.47
EV_02935,EMP0490,Employee,First Week Check-in,2021-01-19 15:50:46,Trainer_C,Employee.FirstWeekMeeting,Engineering,Department:Engineering,1.12,242.14
EV_02936,EMP0490,Employee,Introduction Session,2021-01-25 18:50:46,Trainer_D,Employee.Onboarding.Introduction,Engineering,Department:Engineering,1.6,170.55
EV_02937,EMP0490,Employee,Complete Documentation,2021-02-08 05:50:46,HR_Officer_1,Document.Processed,Engineering,DocumentPackage:DOC_EMP0490,0.38,313.38
EV_02938,EMP0490,Employee,IT Setup,2021-02-16 10:50:46,IT_Tech3,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0490|Equipment:PHONE_EMP0490|Equipment:MONITOR_EMP0490,1.31,262.49
EV_02939,EMP0490,Employee,Training Module 1,2021-03-02 10:50:46,Trainer_A,Training.Session,Engineering,TrainingModule:MOD_001,1.47,427.25
EV_02940,EMP0490,Employee,Training Module 2,2021-03-16 20:50:46,Trainer_B,Training.Session,Engineering,TrainingModule:MOD_002,0.65,212.43
EV_02941,EMP0491,Employee,First Week Check-in,2024-10-09 11:30:32,Trainer_D,Employee.FirstWeekMeeting,Sales,Department:Sales,1.18,215.39
EV_02942,EMP0491,Employee,Introduction Session,2024-10-10 17:30:32,Trainer_A,Employee.Onboarding.Introduction,Sales,Department:Sales,0.65,67.59
EV_02943,EMP0491,Employee,Complete Documentation,2024-10-15 04:30:32,HR_Officer_1,Document.Processed,Sales,DocumentPackage:DOC_EMP0491,0.47,200.53
EV_02944,EMP0491,Employee,IT Setup,2024-10-19 05:30:32,IT_Tech2,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0491|Equipment:PHONE_EMP0491|Equipment:MONITOR_EMP0491,0.77,208.89
EV_02945,EMP0491,Employee,Training Module 1,2024-11-02 11:30:32,Trainer_B,Training.Session,Sales,TrainingModule:MOD_001,1.35,268.04
EV_02946,EMP0491,Employee,Training Module 2,2024-11-08 18:30:32,Trainer_B,Training.Session,Sales,TrainingModule:MOD_002,0.66,460.52
EV_02947,EMP0492,Employee,First Week Check-in,2021-07-17 20:23:09,Trainer_C,Employee.FirstWeekMeeting,HR,Department:HR,1.89,117.95
EV_02948,EMP0492,Employee,Introduction Session,2021-08-01 05:23:09,Trainer_C,Employee.Onboarding.Introduction,HR,Department:HR,0.64,466.94
EV_02949,EMP0492,Employee,Complete Documentation,2021-08-08 08:23:09,HR_Officer_2,Document.Processed,HR,DocumentPackage:DOC_EMP0492,0.52,58.94
EV_02950,EMP0492,Employee,IT Setup,2021-08-14 13:23:09,IT_Tech2,Equipment.Assigned,HR,Equipment:LAPTOP_EMP0492|Equipment:PHONE_EMP0492|Equipment:MONITOR_EMP0492,0.35,290.11
EV_02951,EMP0492,Employee,Training Module 1,2021-08-20 22:23:09,Trainer_C,Training.Session,HR,TrainingModule:MOD_001,0.98,203.53
EV_02952,EMP0492,Employee,Training Module 2,2021-08-31 07:23:09,Trainer_C,Training.Session,HR,TrainingModule:MOD_002,0.38,91.49
EV_02953,EMP0493,Employee,First Week Check-in,2022-04-07 22:40:50,Trainer_D,Employee.FirstWeekMeeting,Finance,Department:Finance,0.64,155.29
EV_02954,EMP0493,Employee,Introduction Session,2022-04-09 00:40:50,Trainer_C,Employee.Onboarding.Introduction,Finance,Department:Finance,1.23,294.27
EV_02955,EMP0493,Employee,Complete Documentation,2022-04-18 02:40:50,HR_Officer_1,Document.Processed,Finance,DocumentPackage:DOC_EMP0493,1.95,438.94
EV_02956,EMP0493,Employee,IT Setup,2022-04-23 14:40:50,IT_Tech1,Equipment.Assigned,Finance,Equipment:LAPTOP_EMP0493|Equipment:PHONE_EMP0493|Equipment:MONITOR_EMP0493,1.63,408.64
EV_02957,EMP0493,Employee,Training Module 1,2022-05-05 19:40:50,Trainer_B,Training.Session,Finance,TrainingModule:MOD_001,1.03,395.97
EV_02958,EMP0493,Employee,Training Module 2,2022-05-16 01:40:50,Trainer_B,Training.Session,Finance,TrainingModule:MOD_002,1.85,428.24
EV_02959,EMP0494,Employee,First Week Check-in,2021-05-14 18:08:45,Trainer_A,Employee.FirstWeekMeeting,Operations,Department:Operations,1.05,269.89
EV_02960,EMP0494,Employee,Introduction Session,2021-05-16 00:08:45,Trainer_B,Employee.Onboarding.Introduction,Operations,Department:Operations,1.91,194.08
EV_02961,EMP0494,Employee,Complete Documentation,2021-05-17 10:08:45,HR_Officer_1,Document.Processed,Operations,DocumentPackage:DOC_EMP0494,1.04,286.56
EV_02962,EMP0494,Employee,IT Setup,2021-05-30 14:08:45,IT_Tech1,Equipment.Assigned,Operations,Equipment:LAPTOP_EMP0494|Equipment:PHONE_EMP0494|Equipment:MONITOR_EMP0494,1.79,302.35
EV_02963,EMP0494,Employee,Training Module 1,2021-06-13 18:08:45,Trainer_D,Training.Session,Operations,TrainingModule:MOD_001,0.74,387.06
EV_02964,EMP0494,Employee,Training Module 2,2021-06-18 21:08:45,Trainer_D,Training.Session,Operations,TrainingModule:MOD_002,0.76,407.96
EV_02965,EMP0495,Employee,First Week Check-in,2021-08-21 17:45:22,Trainer_C,Employee.FirstWeekMeeting,Engineering,Department:Engineering,1.44,360.22
EV_02966,EMP0495,Employee,Introduction Session,2021-08-26 01:45:22,Trainer_D,Employee.Onboarding.Introduction,Engineering,Department:Engineering,1.82,186.89
EV_02967,EMP0495,Employee,Complete Documentation,2021-09-07 04:45:22,HR_Officer_1,Document.Processed,Engineering,DocumentPackage:DOC_EMP0495,1.77,412.05
EV_02968,EMP0495,Employee,IT Setup,2021-09-11 10:45:22,IT_Tech3,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0495|Equipment:PHONE_EMP0495|Equipment:MONITOR_EMP0495,1.08,433.27
EV_02969,EMP0495,Employee,Training Module 1,2021-09-19 16:45:22,Trainer_C,Training.Session,Engineering,TrainingModule:MOD_001,0.29,274.13
EV_02970,EMP0495,Employee,Training Module 2,2021-09-25 21:45:22,Trainer_B,Training.Session,Engineering,TrainingModule:MOD_002,1.04,324.95
EV_02971,EMP0496,Employee,First Week Check-in,2024-06-03 13:42:38,Trainer_D,Employee.FirstWeekMeeting,Sales,Department:Sales,1.99,206.39
EV_02972,EMP0496,Employee,Introduction Session,2024-06-04 23:42:38,Trainer_C,Employee.Onboarding.Introduction,Sales,Department:Sales,1.46,370.74
EV_02973,EMP0496,Employee,Complete Documentation,2024-06-20 09:42:38,HR_Officer_2,Document.Processed,Sales,DocumentPackage:DOC_EMP0496,1.16,248.84
EV_02974,EMP0496,Employee,IT Setup,2024-07-05 18:42:38,IT_Tech2,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0496|Equipment:PHONE_EMP0496|Equipment:MONITOR_EMP0496,0.55,192.54
EV_02975,EMP0496,Employee,Training Module 1,2024-07-08 06:42:38,Trainer_A,Training.Session,Sales,TrainingModule:MOD_001,0.7,342.38
EV_02976,EMP0496,Employee,Training Module 2,2024-07-19 18:42:38,Trainer_A,Training.Session,Sales,TrainingModule:MOD_002,0.84,62.84
EV_02977,EMP0497,Employee,First Week Check-in,2023-08-31 15:13:23,Trainer_B,Employee.FirstWeekMeeting,HR,Department:HR,0.35,232.3
EV_02978,EMP0497,Employee,Introduction Session,2023-09-03 22:13:23,Trainer_C,Employee.Onboarding.Introduction,HR,Department:HR,1.18,423.93
EV_02979,EMP0497,Employee,Complete Documentation,2023-09-19 01:13:23,HR_Officer_1,Document.Processed,HR,DocumentPackage:DOC_EMP0497,1.38,270.53
EV_02980,EMP0497,Employee,IT Setup,2023-10-04 07:13:23,IT_Tech1,Equipment.Assigned,HR,Equipment:LAPTOP_EMP0497|Equipment:PHONE_EMP0497|Equipment:MONITOR_EMP0497,0.51,396.59
EV_02981,EMP0497,Employee,Training Module 1,2023-10-14 18:13:23,Trainer_C,Training.Session,HR,TrainingModule:MOD_001,1.41,313.12
EV_02982,EMP0497,Employee,Training Module 2,2023-10-24 03:13:23,Trainer_B,Training.Session,HR,TrainingModule:MOD_002,1.82,404.2
EV_02983,EMP0498,Employee,First Week Check-in,2024-07-24 22:33:55,Trainer_A,Employee.FirstWeekMeeting,Finance,Department:Finance,1.45,332.09
EV_02984,EMP0498,Employee,Introduction Session,2024-07-27 08:33:55,Trainer_B,Employee.Onboarding.Introduction,Finance,Department:Finance,0.29,232.04
EV_02985,EMP0498,Employee,Complete Documentation,2024-07-29 16:33:55,HR_Officer_2,Document.Processed,Finance,DocumentPackage:DOC_EMP0498,0.93,391.96
EV_02986,EMP0498,Employee,IT Setup,2024-08-08 01:33:55,IT_Tech2,Equipment.Assigned,Finance,Equipment:LAPTOP_EMP0498|Equipment:PHONE_EMP0498|Equipment:MONITOR_EMP0498,0.76,278.65
EV_02987,EMP0498,Employee,Training Module 1,2024-08-23 02:33:55,Trainer_A,Training.Session,Finance,TrainingModule:MOD_001,0.42,302.3
